coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,num_chargers,availability,power_kW,amenities,link
False,Westminster Mall1025 Westminster Mall,,Westminster,CA,"Westminster, CA Supercharger",92683,-118.013011,33.744878,24,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/westminstersupercharger
False,,,,CA,"Williams, CA Supercharger",not available,-122.149301,39.155648,not available,not available,not available,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/williamssupercharger
False,Raley's Lakewood Center8852 Lakewood Drive,,Windsor,CA,"Windsor, CA Supercharger",95492,-122.805841,38.549441,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/WindsorCAsupercharger
False,Target2185 Bronze Star Drive,,Woodland,CA,"Woodland, CA Supercharger",95776,-121.723886,38.671345,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/woodlandcasupercharger
False,EddieWorld36017 Calico Road,,Yermo,CA,"Yermo, CA Supercharger",92398,-116.835467,34.907278,"18,4","available 24/7,available 24/7","150,72","restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/yermosupercharger
True,,,Yorba Linda,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/YorbaLindaCASupercharger
True,,,Yorba Linda,CA,,,,,,,,,http://tesla.com/findus/location/supercharger/YorbaLindaCAQ322
False,1808 Fort Jones Road,,Yreka,CA,"Yreka, CA Supercharger",96097,-122.645088,41.701531,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/YrekaCAsupercharger
False,New Earth Market1475 Tharp Road,,Yuba City,CA,"Yuba City, CA Supercharger",95993,-121.647839,39.147922,10,available 24/7,150,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/yubacitycaliforniasupercharger
False,57220-57274  Twentynine Palms Highway,,Yucca Valley,CA,"Yucca Valley, CA Supercharger",92284,-116.416066,34.123116,16,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/YuccaValleyCASupercharger
False,Inn at Aspen38750 Highway 82,,Aspen,CO,"Aspen, CO Supercharger",81611-2506,-106.858507,39.204837,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/aspencosupercharger
False,Twenty Ninth Street1710 29th Street,,Boulder,CO,"Boulder, CO Supercharger",80301,-105.257022,40.020289,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/bouldercosupercharger
False,Kum & Go5112 East Bromley Lane,,Brighton,CO,"Brighton, CO Supercharger",80603,-104.748624,39.971977,8,available 24/7,250,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/brightoncosupercharger
False,Tomahawk Brush Travel Stop1156  CO-71,,Brush,CO,Brush Supercharger,80723-2902,-103.622026,40.270918,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/brushsupercharger
False,Centennial Promenade9555 East County Line Road,,Centennial,CO,"Centennial, CO Supercharger",80112,-104.877979,39.567205,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/centennialcosupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/cherrycreek
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/coloradosprings
False,Cascade Parking Garage215 North Cascade Avenue,,Colorado Springs,CO,Colorado Springs Supercharger,80903-1312,-104.824889,38.837573,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/coloradospringssupercharger
False,The Village at Aspen Park25637 Conifer Road,,Conifer,CO,"Conifer, CO - Conifer Road Supercharger",80433-9078,-105.289877,39.544084,8,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/conifercosupercharger
False,Kum & Go700 East Victory Way,,Craig,CO,"Craig, CO Supercharger",81625,-107.53879,40.514147,8,available 24/7,250,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/CraigCOsupercharger
False,Boulevard 144 Pontiac St,,Denver,CO,"Denver, CO - 1st Avenue Supercharger",80224,-104.905923,39.7175888,16,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/DenverCOEastsupercharger
False,Hampton Inn & Suites4310 Airport Way,,Denver,CO,"Denver, CO Supercharger",80239-5796,-104.794648,39.77512,"4,6","available 24/7,available 24/7","250,150","restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/denversupercharger
False,Edwards Station434 Edwards Access Road,,Edwards,CO,"Edwards, CO Supercharger",81632,-106.5871433,39.64855654,8,available 24/7,250,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/EdwardsCOSupercharger
False,The Stanley Hotel333 Wonderview Avenue,,Estes Park,CO,"Estes Park, CO Supercharger",80517-9665,-105.519754,40.38382,7,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/estesparksupercharger
False,Residence Inn Glenwood Springs125 Wulfsohn Road,,Glenwood Springs,CO,"Glenwood Springs, CO Supercharger",81601-8700,-107.340171,39.552676,6,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/glenwoodspringssupercharger
False,Mesa Mall2424 U.S-6,,Grand Junction,CO,"Grand Junction, CO Supercharger",81505-1109,-108.604325,39.090758,6,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/grandjunctionsupercharger
False,Kum & Go1319 Miner Street,,Idaho Springs,CO,"Idaho Springs, CO Supercharger",80452,-105.518318,39.741722,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/idahospringscosupercharger
False,Kum & Go #0909605 Park Avenue,,Kremmling,CO,"Kremmling, CO - Park Avenue Supercharger",80459,-106.387987,40.059614,8,available 24/7,250,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/kremmlingcoparkavenuesupercharger
False,Colorado Mills14500 West Colfax Avenue,,Lakewood,CO,"Lakewood, CO Supercharger",80401,-105.154111,39.733802,16,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/lakewoodwcosupercharger
False,Colorado Welcome Center109  E Beech St,,Lamar,CO,"Lamar, CO Supercharger",81052,-102.617951,38.089303,8,available 24/7,250,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/LamarCOSupercharger
False,Arby's2221 6th St.,,Limon,CO,"Limon, CO Supercharger",80828,-103.7087172,39.26937369,"8,6","available 24/7,available 24/7","250,150","restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/limonsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/littletonbroadway
False,Park Meadows8401 Park Meadows Center Drive,,Lone Tree,CO,"Lone Tree, CO - Park Meadows Center Drive",80124-5128,-104.873454,39.562731,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lonetreesupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/parkmeadows
False,"Embassy Suites by Hilton Loveland Hotel, Spa & Conference Center4705 Clydesdale Parkway",,Loveland,CO,Loveland Supercharger,80538-9347,-104.991324,40.441566,10,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/lovelandsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/loveland1606
False,533 North 1st Street,,Montrose,CO,"Montrose, CO Supercharger",81401,-107.87662,38.481363,8,available 24/7,250,restrooms,http://tesla.com/findus/location/supercharger/montrosecosupercharger
False,Kum & Go #65017970 Knollwood Drive,,Monument,CO,"Monument, CO Supercharger",80132,-104.8526079,39.09231906,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/MonumentCOsupercharger
False,Mountain Village Gondola Parking Garage455 Mountain Village Blvd,,Mountain Village,CO,"Mountain Village, CO Supercharger",81435-9459,-107.8546008,37.9333253,8,available 24/7,250,"shopping,beverage",http://tesla.com/findus/location/supercharger/MountainVillageCOsupercharger
False,Grub & Scrub28 Cardinal Way,,Parachute,CO,"Parachute, CO",81635,not available,not available,12,available 24/7,250,restaurants,http://tesla.com/findus/location/supercharger/ParachuteCOQ322
False,High Valley Center6250 US Highway 285,,Poncha Springs,CO,"Poncha Springs, CO Superchargers",81242-0000,-106.076212,38.511445,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/ponchaspringssupercharger
False,Central Main St Parking Garage101-149  Richmond Avenue,,Pueblo,CO,"Pueblo, CO Supercharger",81003,-104.608993,38.266702,12,available 24/7,250,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/PuebloCOSupercharger
False,Kum & Go101 Ruby Ranch Road,,Silverthorne,CO,"Silverthorne, CO - Ruby Ranch Rd Supercharger",80498,-106.0800734,39.64591144,8,available 24/7,250,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/SilverthorneCOsupercharger
False,Outlets At Silverthorne246-V  Rainbow Dr,,Silverthorne,CO,"Silverthorne, CO Supercharger",80498-0497,-106.070818,39.631467,12,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/silverthorne246cosupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/superior
False,"Superior, CO2  South Marshall Road",,Superior,CO,"Superior, CO - South Marshall Road Supercharging",80027,-105.164646,39.954889,16,available 24/7,250,"wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/superiorcosouthmarshallroadsupercharging
False,,,,CO,"Thornton, CO Supercharger",not available,-104.985596,39.914897,not available,not available,not available,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/thortoncosupercharger
False,Trinidad Fuel Stop9960 Santa Fe Trail,,Trinidad,CO,"Trinidad, CO Supercharger",81082-3968,-104.519352,37.134167,"3,6","available 24/7,available 24/7","250,150","restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/trinidadsupercharger
False,Kum & Go7450 Federal Blvd,,Westminster,CO,"Westminster, CO Supercharger",80030,-105.02389,39.83093,8,available 24/7,250,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/WestminsterCOsupercharger
False,Danbury Fair Mall7 Backus Ave,,Danbury,CT,"Danbury, CT Supercharger",06810-7422,-73.477961,41.379441,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/danburyctsupercharger
False,Connecticut Welcome Center1 E Trail,,Darien,CT,"Darien, CT North Supercharger",06820-5513,-73.46135,41.080103,10,available 24/7,250,"wifi,restrooms",http://tesla.com/findus/location/supercharger/dariennorthsupercharger
False,Connecticut Welcome Center1 West Ave.,,Darien,CT,"Darien, CT South Supercharger",06820-4737,-73.504917,41.067306,12,available 24/7,250,"wifi,restrooms",http://tesla.com/findus/location/supercharger/dariensouthsupercharger
True,,,Fairfield,CT,,,,,,,,,http://tesla.com/findus/location/supercharger/FairfieldCTsupercharger
False,Fairfield NB165 Round Hill Road,,Fairfield,CT,"Fairfield, CT - Northbound Supercharger",06824,-73.257238,41.146469,12,available 24/7,250,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/fairfieldctnsupercharger
False,Fairfield SB267 Round Hill Road,,Fairfield,CT,"Fairfield, CT - Southbound Supercharger",06824,-73.255484,41.147897,8,available 24/7,250,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/fairfieldctssupercharger
False,Greenwich Northbound Travel Plaza3000 Merritt Parkway,,Greenwich,CT,"Greenwich, CT North Supercharger",06830-6831,-73.671661,41.041538,4,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/greenwichnorthsupercharger
False,Greenwich Southbound Travel Plaza2000 Merritt Parkway,,Greenwich,CT,"Greenwich, CT South Supercharger",06830-6831,-73.673445,41.040555,4,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/greenwichsouthsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/greenwich340
True,,,Guilford,CT,,,,,,,,,http://tesla.com/findus/location/supercharger/GuilfordCTQ322
False,Hamden Plaza2100 Dixwell Avenue,,Hamden,CT,"Hamden, CT - Dixwell Avenue Supercharger",06514,-72.919997,41.369606,12,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/HamdenCTsupercharger
False,Pride Stores165 Leibert Road,,Hartford,CT,"Hartford, CT - Leibert Road Supercharger",06120,-72.65546,41.788303,12,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/hartfordctleibertroadsupercharger
False,777 Main Street777 Main Street,,Hartford,CT,"Hartford, CT Supercharger",06824-2308,-72.674129,41.766493,6,available 24/7,72,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/hartfordctsupercharger
False,Lisbon Landing160 River Road,,LIsbon,CT,"Lisbon, CT Supercharger",06351,-71.991063,41.585664,8,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lisbon160ctsupercharger
False,Madison Service Plaza (NB)1-95 North Avenue,,Madison,CT,"Madison, CT - Northbound Supercharger",06443,-72.58084,41.29042,10,available 24/7,250,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/nmadisonctsupercharger
False,Madison Service Plaza (SB)1-95 South Street,,Madison,CT,"Madison, CT - Southbound Supercharger",06443,-72.578087,41.291179,10,available 24/7,250,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/smadisonctsupercharger
False,The Plaza at Buckland Hills1470 Pleasant Valley Road,,Manchester,CT,"Manchester, CT Supercharger",06042-8764,-72.562282,41.80452,16,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/manchesterctsupercharger
False,Dunkin' Donuts903 East Main Street,,Meriden,CT,"Meriden, CT Supercharger",06450,-72.774199,41.527698,8,available 24/7,250,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/meridenctsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/milford
False,Connecticut Post Mall1201 Boston Post Road,,Milford,CT,Milford - Boston Post Road Supercharger,6460,-73.036133,41.238119,14,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/milfordbostonpostsupercharger
False,Milford Travel Plaza1 Connecticut Turnpike,,Milford,CT,"Milford, CT North Supercharger",06460-6461,-73.009059,41.245823,2,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/milfordnorthsupercharger
False,2 Connecticut Turnpike,,Milford,CT,"Milford, CT South Supercharger",06460-6461,-73.010522,41.246242,2,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/milfordsouthsupercharger
False,12  Coogan Boulevard,,Mystic,CT,"Mystic, CT Supercharger",06355,-71.95688,41.372215,12,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/MysticCTSupercharger
True,,,New Canaan,CT,,,,,,,,,http://tesla.com/findus/location/supercharger/NewCanaanCTsupercharger
True,,,New Haven,CT,,,,,,,,,http://tesla.com/findus/location/supercharger/NewHavenCTsupercharger
False,,,,CT,"New London, CT Supercharger",not available,-72.119373,41.370955,not available,not available,not available,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/newlondonctsupercharger
False,Route 7 Travel Plaza291 Danbury Road,,New Milford,CT,"New Milford, CT Supercharger",06776,-73.421944,41.538481,8,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/torringtonsupercharger
